installation_id,year,free,emission
PL_234,2019,4586,31033
PL_234,2020,3556,27374
PL_953,2013,244,346280
PL_953,2014,240,344470
PL_953,2015,236,337940
PL_953,2016,231,336836
PL_953,2017,227,315428
PL_953,2018,222,299603
PL_953,2019,218,264558
PL_953,2020,214,264458
PL_954,2013,3906,20411
PL_954,2014,6848,32218
PL_954,2015,6727,28257
PL_954,2016,6604,26997
PL_954,2017,6481,18577
PL_954,2018,6356,16441
PL_954,2019,6232,5806
PL_954,2020,6106,0
PL_546,2013,7002,7337
PL_546,2014,5753,6506
PL_546,2015,4642,3994
PL_235,2013,26156,30527
PL_235,2014,21880,24786
PL_235,2015,18083,27038
PL_235,2016,14752,28642
PL_235,2017,11871,29138
PL_235,2018,9417,28083
PL_235,2019,7373,11087
PL_547,2013,16793,25292
PL_547,2014,13737,22989
PL_547,2015,11023,23397
PL_547,2016,8642,23568
PL_547,2017,6583,23925
PL_547,2018,4831,22982
PL_547,2019,3920,22735
PL_547,2020,3101,15480
PL_236,2013,32276,43826
PL_236,2014,26607,38036
PL_236,2015,21548,37337
PL_236,2016,17087,39795
PL_236,2017,13198,42700
PL_236,2018,10006,42846
PL_236,2019,8222,39773
PL_236,2020,6504,39105
PL_548,2013,43232,55475
PL_548,2014,35582,43627
PL_548,2015,28765,45244
PL_548,2016,22761,50753
PL_548,2017,17534,50011
PL_548,2018,13054,47425
PL_548,2019,10726,42408
PL_548,2020,8485,42393
PL_237,2013,15158,14486
PL_237,2014,12574,14512
PL_237,2015,10259,14399
PL_237,2016,8208,15622
PL_237,2017,6408,16306
PL_237,2018,4852,15506
PL_237,2019,3609,15672
PL_237,2020,2856,9623
PL_238,2013,31171,44005
PL_238,2014,25472,39378
PL_238,2015,20414,39357
PL_238,2016,15983,42552
PL_238,2017,12152,45715
PL_238,2018,9478,47145
PL_238,2019,7788,43548
PL_238,2020,6161,42887
PL_240,2013,53800,56964
PL_240,2014,44256,52862
PL_240,2015,35754,52481
PL_240,2016,28271,55535
PL_240,2017,21759,57074
PL_240,2018,16718,56314
PL_240,2019,13746,47405
PL_240,2020,10885,45433
PL_551,2013,30207,36310
PL_551,2014,24655,30044
PL_551,2015,19732,31046
PL_551,2016,15420,34123
PL_551,2017,11696,34709
PL_551,2018,8536,33954
PL_551,2019,6736,31255
PL_551,2020,5329,31851
PL_241,2013,10985,23233
PL_241,2014,9055,15643
PL_241,2015,7336,15522
PL_241,2016,5819,19905
PL_241,2017,4791,23239
PL_241,2018,4045,18438
PL_241,2019,3324,10240
PL_242,2013,11804,7236
PL_242,2014,11226,4140
PL_242,2015,6235,5318
PL_242,2016,5819,5269
PL_242,2017,5438,4727
PL_242,2018,5101,5975
PL_242,2019,4863,2958
PL_242,2020,2605,1865
PL_243,2013,14159,19299
PL_243,2014,12202,15689
PL_243,2015,10464,13468
PL_243,2016,8933,13285
PL_243,2017,5721,14166
PL_243,2018,3700,10683
PL_243,2019,2211,10289
PL_243,2020,1749,2535
PL_553,2013,21441,22643
PL_553,2014,17499,21421
PL_553,2015,14005,15471
PL_244,2013,14880,18595
PL_244,2014,12173,14500
PL_244,2015,9777,14900
PL_244,2016,7688,15843
PL_244,2017,5889,17366
PL_244,2018,4383,16164
PL_244,2019,3683,14814
PL_244,2020,3008,14831
PL_554,2013,35191,45504
PL_554,2014,28711,35488
PL_554,2015,22964,35431
PL_554,2016,17936,34341
PL_554,2017,13592,34599
PL_554,2018,10538,35172
PL_554,2019,8659,30966
PL_554,2020,6850,32521
PL_245,2013,38755,51847
PL_245,2014,33298,45387
PL_245,2015,28371,48894
PL_245,2016,23965,47766
PL_245,2017,20057,48488
PL_245,2018,16801,45359
PL_245,2019,10578,40434
PL_245,2020,7283,40186
PL_246,2013,29798,42914
PL_246,2014,25500,34382
PL_246,2015,21628,33826
PL_246,2016,18173,39465
PL_246,2017,15118,36407
PL_246,2018,12480,38123
PL_246,2019,10894,28274
PL_246,2020,9364,33755
PL_247,2013,7075,10533
PL_247,2014,5981,8847
PL_247,2015,4990,9047
PL_247,2016,4097,8865
PL_247,2017,3302,9554
PL_247,2018,2598,8140
PL_247,2019,2033,3563
PL_557,2013,20857,31699
PL_557,2014,17349,24753
PL_557,2015,14202,26749
PL_557,2016,11406,26884
PL_557,2017,8948,26176
PL_557,2018,6813,23878
PL_557,2019,5265,11402
PL_558,2013,6680,8012
PL_558,2014,5562,7224
PL_558,2015,4557,7047
PL_558,2016,3665,7724
PL_558,2017,2880,7923
PL_248,2013,15542,21294
PL_248,2014,14432,21947
PL_248,2015,13423,34528
PL_248,2016,12528,33262
PL_248,2017,11973,32625
PL_248,2018,11429,32946
PL_248,2019,10895,29498
PL_248,2020,10372,26457
PL_559,2013,34046,30204
PL_559,2014,27744,23132
PL_559,2015,22161,29998
PL_559,2016,17278,33786
PL_559,2017,13065,37641
PL_559,2018,9590,32485
PL_559,2019,7880,24731
PL_559,2020,6234,26828
PL_249,2013,19476,24363
PL_249,2014,16630,22268
PL_249,2015,14101,23903
PL_249,2016,11882,29473
PL_249,2017,9958,28846
PL_249,2018,8461,25822
PL_249,2019,7626,19662
PL_249,2020,4776,19371
PL_561,2013,9173,13701
PL_561,2014,7570,11112
PL_561,2015,6139,9727
PL_561,2016,4876,10633
PL_561,2017,3774,12675
PL_561,2018,2826,11790
PL_561,2019,2192,8728
PL_250,2013,19078,24109
PL_250,2014,15670,22474
PL_250,2015,12636,22850
PL_250,2016,9969,24733
PL_250,2017,7651,25855
PL_250,2018,5670,25191
PL_250,2019,4483,23618
PL_250,2020,3546,22362
PL_562,2013,9707,12882
PL_562,2014,8039,10701
PL_562,2015,6545,9695
PL_562,2016,5223,10472
PL_562,2017,4067,11035
PL_562,2018,3069,10844
PL_562,2019,2285,8329
PL_251,2013,13859,16670
PL_251,2014,12933,12385
PL_251,2015,12079,11622
PL_251,2016,11296,11965
PL_251,2017,10580,10915
PL_251,2018,9976,11447
PL_251,2019,9505,10533
PL_251,2020,9044,9964
PL_252,2013,28482,31540
PL_252,2014,26323,24372
PL_252,2015,24227,25568
PL_252,2016,22194,26852
PL_252,2017,20223,26826
PL_252,2018,18315,24269
PL_252,2019,16480,22183
PL_252,2020,11665,21150
PL_564,2013,185941,234382
PL_564,2014,154053,193074
PL_564,2015,125546,200675
PL_564,2016,100347,220010
PL_564,2017,78316,222395
PL_564,2018,59330,212890
PL_564,2019,48391,218898
PL_564,2020,38640,207564
PL_253,2013,8938,4806
PL_253,2014,5702,5757
PL_253,2015,4473,7816
PL_253,2016,4361,9185
PL_253,2017,5450,11149
PL_253,2018,4126,10483
PL_253,2019,3132,5449
PL_253,2020,1239,0
PL_254,2013,21985,23682
PL_254,2014,18295,18886
PL_254,2015,15004,19509
PL_254,2016,12105,20797
PL_254,2017,9580,21010
PL_254,2018,7415,20897
PL_254,2019,6203,19231
PL_254,2020,5134,17486
PL_566,2013,11255,14953
PL_566,2014,9345,12555
PL_566,2015,7632,11024
PL_566,2016,6113,11880
PL_566,2017,4780,13439
PL_566,2018,3626,13152
PL_566,2019,2707,6344
PL_567,2013,36001,41349
PL_567,2014,29886,37432
PL_567,2015,24405,36440
PL_567,2016,19545,46783
PL_567,2017,15280,48043
PL_567,2018,11587,46832
PL_567,2019,9007,41797
PL_567,2020,7125,30198
PL_257,2013,7034,7920
PL_257,2014,6911,7060
PL_257,2015,6788,7010
PL_257,2016,6663,6309
PL_257,2017,6537,5368
PL_257,2018,6409,5506
PL_257,2019,6280,5042
PL_257,2020,6151,4796
PL_258,2013,3090,1879
PL_258,2014,2765,1857
PL_258,2015,2449,1877
PL_258,2016,2143,1862
PL_258,2017,1846,1620
PL_258,2018,779,1651
PL_258,2019,640,1570
PL_258,2020,507,962
PL_570,2013,52620,13260
PL_570,2014,51707,11695
PL_570,2015,33369,10371
PL_570,2016,29196,9875
PL_570,2017,25151,12025
PL_570,2018,21237,11641
PL_570,2019,17450,13118
PL_570,2020,13804,12103
PL_571,2013,20208,28770
PL_571,2014,16560,26271
PL_571,2015,13319,27402
PL_571,2016,10472,25868
PL_571,2017,8003,25317
PL_571,2018,6146,24423
PL_571,2019,5050,23766
PL_571,2020,3995,24937
PL_259,2013,3099,3667
PL_259,2014,3045,3804
PL_260,2013,108535,150580
PL_260,2014,105434,147961
PL_260,2015,102452,162467
PL_260,2016,99840,170685
PL_260,2017,97375,142783
PL_260,2018,94916,136558
PL_260,2019,92454,131265
PL_260,2020,90009,131412
PL_572,2013,6633,5090
PL_572,2014,6518,5937
PL_572,2015,6402,5144
PL_573,2013,8213,9437
PL_573,2014,8071,8873
PL_573,2015,7927,8719
PL_573,2016,7781,9486
PL_573,2017,7633,9540
PL_573,2018,7485,8090
PL_261,2013,13063,15640
PL_261,2014,12836,15234
PL_261,2015,12607,14190
PL_261,2016,12375,16252
PL_261,2017,12140,16925
PL_261,2018,11904,16816
PL_261,2019,11664,16583
PL_261,2020,11423,14904
PL_262,2013,31484,30831
PL_262,2014,30937,30051
PL_262,2015,30384,31967
PL_262,2016,29825,31982
PL_262,2017,29260,33136
PL_262,2018,28689,30319
PL_262,2019,28112,31591
PL_262,2020,27532,33110
PL_574,2013,18393,22172
PL_574,2014,18074,18997
PL_574,2015,8876,33622
PL_574,2016,17424,26236
PL_574,2017,17094,17352
PL_574,2018,8381,5528
PL_574,2019,4106,5464
PL_574,2020,4021,3649
PL_263,2013,3305,12727
PL_263,2014,3248,12806
PL_263,2015,3190,11333
PL_263,2016,3131,10028
PL_263,2017,3072,10719
PL_263,2018,3012,1409
PL_263,2019,371,0
PL_263,2020,363,0
PL_575,2013,7540,14760
PL_576,2013,8792,11748
PL_576,2014,7665,9426
PL_576,2015,6618,6723
PL_578,2013,11872,24497
PL_578,2014,10624,24254
PL_578,2015,9410,22498
PL_578,2016,8234,4275
PL_266,2013,19083,21417
PL_266,2014,18420,26859
PL_266,2015,17765,29759
PL_266,2016,17121,31585
PL_266,2017,16485,30243
PL_266,2018,15861,30872
PL_266,2019,15247,28466
PL_266,2020,14645,23174
PL_580,2013,12355,13431
PL_580,2014,10138,8958
PL_581,2013,10822,18484
PL_581,2014,9036,20447
PL_581,2015,7429,18645
PL_581,2016,5999,18409
PL_581,2017,4735,18368
PL_581,2018,3633,17938
PL_581,2019,2859,7450
PL_582,2013,11327,13881
PL_582,2014,9523,9640
PL_582,2015,7891,9737
PL_582,2016,6430,11705
PL_582,2017,5129,13334
PL_582,2018,3985,13213
PL_582,2019,3143,11527
PL_582,2020,2486,11534
PL_583,2013,25076,33441
PL_583,2014,20904,30122
PL_583,2015,17153,30863
PL_583,2016,13818,33731
PL_583,2017,10878,34455
PL_583,2018,8319,31206
PL_583,2019,6537,31238
PL_583,2020,5171,29620
PL_272,2013,21989,55079
PL_272,2014,21606,49107
PL_272,2015,21224,44336
PL_272,2016,20841,51692
PL_272,2017,20459,55209
PL_272,2018,20076,53490
PL_272,2019,19693,43182
PL_272,2020,19311,50554
PL_586,2013,3143,4356
PL_586,2014,2731,4748
PL_586,2015,2350,3665
PL_586,2016,1994,3252
PL_586,2017,1664,3404
PL_586,2018,1361,5935
PL_586,2019,1083,2751
PL_590,2013,0,216
PL_591,2013,10813,12897
PL_591,2014,8788,11915
PL_591,2015,6995,12561
PL_591,2016,5429,13322
PL_591,2017,4083,14925
PL_591,2018,2987,14175
PL_591,2019,2454,2504
PL_592,2013,16886,20190
PL_592,2014,16592,18673
PL_592,2015,16296,22865
PL_592,2016,15996,22557
PL_592,2017,15692,24839
PL_592,2018,15386,22122
PL_592,2019,15076,27297
PL_592,2020,14765,19263
PL_277,2013,138555,200852
PL_277,2014,131488,176049
PL_277,2015,123191,184686
PL_277,2016,112914,138133
PL_277,2017,104014,111530
PL_277,2018,62316,99829
PL_277,2019,55870,86822
PL_277,2020,44261,70964
PL_593,2013,8432,3461
PL_593,2014,8286,3875
PL_593,2015,8137,7756
PL_593,2016,5985,7256
PL_593,2017,4890,5358
PL_593,2018,5757,6491
PL_593,2019,7529,6429
PL_593,2020,7374,273
PL_278,2013,700,3343
PL_278,2014,627,398
PL_279,2013,31503,21496
PL_279,2014,30538,17188
PL_279,2015,3773,15259
PL_279,2016,3302,14365
PL_279,2017,2847,15214
PL_279,2018,2406,13405
PL_279,2019,1978,12064
PL_279,2020,1568,10355
PL_594,2013,12073,15055
PL_594,2014,9900,13705
PL_594,2015,7969,11134
PL_594,2016,6272,11751
PL_594,2017,4800,12317
PL_594,2018,3544,12021
PL_594,2019,2620,9491
PL_595,2013,35583,30727
PL_595,2014,34965,17729
PL_595,2015,26681,26075
PL_595,2016,26190,37576
PL_595,2017,33069,38514
PL_595,2018,32425,33575
PL_595,2019,31771,27960
PL_595,2020,31117,20352
PL_280,2013,34256,341516
PL_280,2014,32448,334582
PL_280,2015,30681,334529
PL_280,2016,28959,334626
PL_280,2017,27278,334999
PL_280,2018,25642,338783
PL_280,2019,24046,332351
PL_280,2020,22495,364651
PL_596,2013,34304,32988
PL_596,2014,28441,22645
PL_596,2015,23197,34136
PL_596,2016,18562,29672
PL_596,2017,14507,25250
PL_596,2018,11009,14496
PL_596,2019,4501,5802
PL_596,2020,2010,4560
PL_281,2013,237662,417912
PL_281,2014,220611,390432
PL_281,2015,200919,390041
PL_281,2016,176563,392616
PL_281,2017,156977,510205
PL_281,2018,143428,488859
PL_281,2019,129987,528028
PL_281,2020,102790,507900
PL_598,2013,9634,13311
PL_598,2014,7877,5296
PL_601,2013,29440,48576
PL_601,2014,24680,44094
PL_601,2015,20383,44294
PL_601,2016,16541,46732
PL_601,2017,13135,48772
PL_601,2018,10151,48777
PL_601,2019,8261,45322
PL_601,2020,6535,44524
PL_283,2013,81977,151174
PL_283,2014,77120,173034
PL_283,2015,72149,164656
PL_283,2016,66813,182567
PL_283,2017,62169,208349
PL_283,2018,58307,221708
PL_283,2019,54703,215914
PL_283,2020,50017,227847
PL_603,2013,57449,79964
PL_603,2014,47483,75282
PL_603,2015,38577,75999
PL_603,2016,30707,79725
PL_603,2017,23829,78832
PL_603,2018,19508,80061
PL_603,2019,16029,80532
PL_603,2020,12681,73555
PL_604,2013,481,497
PL_604,2014,431,0
PL_286,2013,5797,17052
PL_286,2014,5696,15927
PL_286,2015,5594,11060
PL_286,2016,5491,11448
PL_286,2017,5387,10560
PL_286,2018,5282,422
PL_605,2013,19018,26100
PL_605,2014,15764,23655
PL_605,2015,12848,22716
PL_605,2016,10268,23797
PL_605,2017,8006,24429
PL_605,2018,6518,24735
PL_605,2019,5355,23881
PL_605,2020,4236,23633
PL_287,2013,143037,276265
PL_287,2014,129190,273023
PL_287,2015,116630,274788
PL_287,2016,105336,295569
PL_287,2017,95249,281359
PL_287,2018,88722,296279
PL_287,2019,82690,288183
PL_287,2020,76832,251987
PL_288,2013,205577,429441
PL_288,2014,195664,419491
PL_288,2015,183213,401237
PL_288,2016,166723,395544
PL_288,2017,152864,468196
PL_288,2018,142296,470628
PL_288,2019,131800,407091
PL_288,2020,110953,400958
PL_607,2013,3377,3801
PL_607,2014,2989,3733
PL_607,2015,2642,3549
PL_607,2016,2335,3738
PL_607,2017,2066,227
PL_289,2013,317094,1469200
PL_289,2014,289521,1451478
PL_289,2015,252878,1408645
PL_289,2016,201473,1453240
PL_289,2017,160422,1257488
PL_289,2018,132816,1346986
PL_289,2019,106473,1405473
PL_289,2020,40883,1275201
PL_290,2013,356257,814604
PL_290,2014,336044,803288
PL_290,2015,306050,726006
PL_290,2016,260634,500267
PL_290,2017,152634,586192
PL_290,2018,62845,560920
PL_290,2019,60700,496125
PL_290,2020,58645,439258
PL_608,2013,11886,15281
PL_608,2014,9883,13371
PL_608,2015,8087,12848
PL_608,2016,6493,14340
PL_608,2017,5090,14005
PL_608,2018,4111,13588
PL_608,2019,3379,504
PL_291,2013,26640,58702
PL_291,2014,24434,64627
PL_291,2015,22232,19173
PL_291,2016,11145,15280
PL_291,2017,9762,0
PL_609,2013,12711,16631
PL_609,2014,10373,15756
PL_609,2015,8300,16371
PL_609,2016,6486,20274
PL_609,2017,4918,23852
PL_609,2018,3690,23167
PL_609,2019,3032,22805
PL_609,2020,2399,20536
PL_292,2013,180539,588869
PL_292,2014,177398,607700
PL_292,2015,174256,719974
PL_292,2016,171115,625582
PL_292,2017,167973,631786
PL_292,2018,164832,623906
PL_292,2019,161691,593415
PL_292,2020,158549,671622
PL_610,2013,9173,7316
PL_610,2014,7669,7323
PL_610,2015,6313,6694
PL_610,2016,5104,3948
PL_611,2013,8740,3428
PL_611,2014,4436,3851
PL_611,2015,4357,0
PL_612,2013,4913,6186
PL_612,2014,4396,5432
PL_612,2015,3894,5318
PL_612,2016,3407,5795
PL_612,2017,2935,6107
PL_612,2018,2478,5278
PL_612,2019,2036,5012
PL_612,2020,1611,5130
PL_293,2013,10674,28345
PL_293,2014,9528,22972
PL_293,2015,8436,23125
PL_293,2016,7397,23380
PL_293,2017,6409,25931
PL_293,2018,5473,20493
PL_293,2019,4585,13798
PL_613,2013,34425,40777
PL_613,2014,28145,35361
PL_613,2015,22570,36462
PL_613,2016,17684,37834
PL_613,2017,13457,43727
PL_613,2018,9861,44796
PL_613,2019,8050,43306
PL_613,2020,6368,39353
PL_294,2013,18297,22923
PL_294,2014,16323,19401
PL_294,2015,10553,19760
PL_294,2016,9056,17875
PL_294,2017,7751,16981
PL_294,2018,6745,16328
PL_294,2019,6139,16132
PL_294,2020,5554,15171
PL_614,2013,4946,32959
PL_614,2014,4457,27688
PL_614,2015,3932,27232
PL_614,2016,3345,22190
PL_614,2017,2816,17215
PL_614,2018,2356,20287
PL_614,2019,1907,24730
PL_614,2020,1282,22731
PL_295,2013,9003,9194
PL_295,2014,8288,834
PL_296,2013,5329,7596
PL_296,2014,4769,7150
PL_296,2015,4224,6990
PL_296,2016,3696,6914
PL_296,2017,3184,8610
PL_296,2018,2689,8803
PL_296,2019,2209,8241
PL_296,2020,1748,8651
PL_616,2013,14519,26205
PL_616,2014,11943,20947
PL_616,2015,9647,19740
PL_616,2016,7627,21174
PL_616,2017,5868,21084
PL_616,2018,4454,20408
PL_616,2019,3660,11488
PL_617,2013,9755,6084
PL_617,2014,9586,8717
PL_617,2015,9414,7593
PL_617,2016,9242,6631
PL_617,2017,9066,6812
PL_617,2018,8889,7006
PL_617,2019,8710,0
PL_617,2020,305,0
PL_297,2013,7727,7474
PL_297,2014,6915,7167
PL_297,2015,6126,8012
PL_297,2016,5359,8261
PL_297,2017,4617,8024
PL_297,2018,3898,8259
PL_297,2019,3203,7292
PL_297,2020,2534,6497
PL_618,2013,26688,36174
PL_618,2014,22012,32074
PL_618,2015,17839,32462
PL_618,2016,14157,35884
PL_618,2017,10946,38357
PL_618,2018,8355,35693
PL_618,2019,6865,37311
PL_618,2020,5431,35260
PL_298,2013,79833,88847
PL_298,2014,78446,88322
PL_298,2015,77043,83228
PL_298,2016,75626,89435
PL_298,2017,74193,89559
PL_298,2018,72746,89555
PL_298,2019,71281,83488
PL_298,2020,69811,81838
PL_299,2013,8550,13040
PL_299,2014,7653,13300
PL_299,2015,6778,12601
PL_299,2016,5931,10979
PL_299,2017,5109,11491
PL_299,2018,4314,11597
PL_299,2019,3545,9678
PL_620,2013,3461,10831
PL_620,2014,6194,10484
PL_620,2015,5486,7001
PL_300,2013,10966,8445
PL_300,2014,9814,8144
PL_300,2015,8692,7779
PL_300,2016,7605,7750
PL_300,2017,6552,7645
PL_300,2018,5532,7297
PL_300,2019,4545,7026
PL_300,2020,1798,6602
PL_621,2013,15411,3960
PL_621,2014,6528,7493
PL_621,2015,9232,8386
PL_621,2016,9063,11385
PL_621,2017,8891,15629
PL_621,2018,8718,16154
PL_621,2019,8542,13403
PL_621,2020,8366,5019
PL_622,2013,10834,14541
PL_623,2013,18528,16671
PL_623,2014,18206,25019
PL_623,2015,17881,23708
PL_623,2016,17552,25722
PL_623,2017,17219,23719
PL_623,2018,16883,23928
PL_623,2019,16543,24634
PL_623,2020,16203,24159
PL_301,2013,12853,17438
PL_301,2014,11502,13739
PL_301,2015,10188,14425
PL_301,2016,8913,13215
PL_301,2017,7679,14140
PL_301,2018,6484,15432
PL_301,2019,5327,7880
PL_624,2013,7236,14884
PL_624,2014,6476,14345
PL_624,2015,5736,13442
PL_624,2016,5019,10233
PL_302,2013,79969,120855
PL_302,2014,78578,108181
PL_302,2015,50719,127768
PL_302,2016,44393,128167
PL_302,2017,38265,100801
PL_302,2018,32337,89547
PL_302,2019,26599,86826
PL_302,2020,21069,59030
PL_626,2013,10940,19004
PL_626,2014,10623,18400
PL_626,2015,10307,19532
PL_626,2016,9994,18925
PL_626,2017,15762,32483
PL_626,2018,16806,34450
PL_626,2019,16361,30471
PL_626,2020,15919,27617
PL_303,2013,23877,61389
PL_303,2014,23041,63733
PL_303,2015,24004,63622
PL_303,2016,23512,56952
PL_303,2017,23017,53677
PL_303,2018,21175,58444
PL_303,2019,20724,53579
PL_303,2020,20273,52891
PL_628,2013,65770,99374
PL_628,2014,54478,86828
PL_628,2015,44384,93129
PL_628,2016,35453,102183
PL_628,2017,29507,101829
PL_628,2018,24935,99112
PL_628,2019,20511,96180
PL_628,2020,16247,91328
PL_305,2013,4760,4128
PL_305,2014,4462,3858
PL_305,2015,4269,4006
PL_305,2016,4190,4411
PL_305,2017,4111,5332
PL_305,2018,4031,5229
PL_305,2019,5181,4893
PL_305,2020,4842,4757
PL_629,2013,10369,5561
PL_629,2014,10189,4482
PL_629,2015,10007,4876
PL_629,2016,9823,4856
PL_629,2017,9636,5169
PL_629,2018,19672,20906
PL_629,2019,22473,30148
PL_629,2020,22025,30422
PL_306,2013,48067,83241
PL_306,2014,43017,72277
PL_306,2015,38102,73643
PL_306,2016,33336,70390
PL_306,2017,28718,68060
PL_306,2018,24249,64226
PL_306,2019,19925,62950
PL_306,2020,15762,45241
PL_631,2013,55690,70892
PL_631,2014,46051,67479
PL_631,2015,37434,63602
PL_631,2016,29817,69956
PL_631,2017,23158,69933
PL_631,2018,17506,69703
PL_631,2019,14384,66230
PL_631,2020,11380,30228
PL_307,2013,17889,20209
PL_307,2014,14794,13967
PL_307,2015,12026,16898
PL_307,2016,9580,19921
PL_307,2017,8236,14735
PL_307,2018,6955,16722
PL_307,2019,5715,5985
PL_632,2013,17251,57735
PL_632,2014,16655,0
PL_632,2015,4566,0
PL_308,2013,12046,28000
PL_308,2014,10781,23927
PL_308,2015,9549,26360
PL_308,2016,8354,30567
PL_308,2017,7197,28742
PL_308,2018,6077,7306
PL_633,2013,26239,27815
PL_633,2014,25783,27274
PL_633,2015,25322,75
PL_634,2013,10301,7559
PL_634,2014,10122,0
PL_309,2013,14013,13440
PL_309,2014,12540,12883
PL_309,2015,11108,13475
PL_309,2016,9718,13566
PL_309,2017,8372,13147
PL_309,2018,7069,13187
PL_309,2019,5809,13298
PL_309,2020,4595,12816
PL_635,2013,13560,19500
PL_635,2014,11546,18359
PL_635,2015,9715,18495
PL_635,2016,8399,17316
PL_635,2017,7308,15380
PL_635,2018,6251,13859
PL_635,2019,5226,11752
PL_635,2020,4241,11141
PL_310,2013,34999,25051
PL_310,2014,34392,26602
PL_310,2015,22194,25528
PL_310,2016,39600,33834
PL_310,2017,34124,48579
PL_310,2018,28825,40480
PL_310,2019,23699,44079
PL_310,2020,18760,37875
PL_637,2013,26858,33870
PL_637,2014,22075,34091
PL_637,2015,17816,27881
PL_637,2016,14069,32370
PL_637,2017,11376,33411
PL_637,2018,9605,30567
PL_637,2019,7892,31958
PL_637,2020,6244,31545
PL_311,2013,9956,21177
PL_311,2014,8910,6010
PL_638,2013,10050,14191
PL_638,2014,9876,13903
PL_638,2015,9698,13941
PL_638,2016,9520,21096
PL_638,2017,9340,19933
PL_638,2018,9158,20500
PL_638,2019,8973,18939
PL_638,2020,8788,16946
PL_640,2013,293,53
PL_640,2014,288,5
PL_640,2015,283,29
PL_640,2016,278,239
PL_640,2017,272,0
PL_640,2018,267,0
PL_640,2019,262,0
PL_640,2020,256,0
PL_312,2013,5662,10840
PL_312,2014,5067,9617
PL_312,2015,4489,3162
PL_641,2013,5684,6699
PL_641,2014,5586,7223
PL_641,2015,5485,8983
PL_641,2016,5384,9293
PL_641,2017,5282,10400
PL_641,2018,5179,8838
PL_641,2019,5074,6248
PL_641,2020,4970,6731
PL_643,2013,33954,67591
PL_643,2014,33363,70578
PL_643,2015,32772,51940
PL_643,2016,32182,61273
PL_643,2017,31591,80041
PL_643,2018,31000,73633
PL_643,2019,30409,73841
PL_643,2020,29818,88293
PL_313,2013,12871,13753
PL_313,2014,12393,14801
PL_313,2015,12665,15370
PL_313,2016,12149,15351
PL_313,2017,11595,16724
PL_313,2018,11053,16114
PL_313,2019,10519,15956
PL_313,2020,9998,15914
PL_644,2013,15780,15493
PL_644,2014,15494,14164
PL_644,2015,15204,12964
PL_644,2016,14913,12990
PL_644,2017,14619,11504
PL_644,2018,14321,13279
PL_644,2019,14022,12466
PL_644,2020,13722,12495
PL_645,2013,8504,6617
PL_645,2014,7018,5936
PL_645,2015,5690,3257
PL_314,2013,17895,17194
PL_314,2014,16014,16272
PL_314,2015,14184,15635
PL_314,2016,12411,16486
PL_314,2017,10691,15282
PL_314,2018,9028,15999
PL_314,2019,7417,15853
PL_314,2020,5868,15494
PL_646,2013,21056,45402
PL_646,2014,20690,38165
PL_646,2015,20323,29767
PL_646,2016,19957,39488
PL_646,2017,19591,44481
PL_646,2018,19224,42196
PL_646,2019,18858,52323
PL_646,2020,18491,62084
PL_315,2013,19841,15915
PL_315,2014,17756,13416
PL_315,2015,15727,11794
PL_315,2016,13761,11985
PL_315,2017,11854,11791
PL_315,2018,10009,11828
PL_315,2019,8225,11440
PL_315,2020,6506,11817
PL_647,2013,15387,37127
PL_647,2014,14880,36382
PL_647,2015,14694,37901
PL_647,2016,18429,39084
PL_647,2017,19444,40500
PL_647,2018,19160,36918
PL_647,2019,18561,35210
PL_647,2020,20059,37205
PL_316,2013,0,21
PL_648,2013,12090,10186
PL_648,2014,11880,10067
PL_648,2015,11668,10128
PL_648,2016,11453,7966
PL_648,2017,11236,7633
PL_648,2018,22226,24862
PL_648,2019,165152,167983
PL_648,2020,161931,211450
PL_649,2013,5118,7084
PL_649,2014,4998,5731
PL_649,2015,4877,5584
PL_649,2016,4758,4916
PL_649,2017,4638,815
PL_650,2013,2221,4143
PL_650,2014,2182,3709
PL_650,2015,2143,4017
PL_650,2016,2104,4075
PL_650,2017,2064,4329
PL_650,2018,2024,4588
PL_650,2019,1983,4660
PL_650,2020,1942,5634
PL_317,2013,110621,26125
PL_317,2014,108699,3717
PL_317,2015,70149,4460
PL_317,2016,61376,3642
PL_317,2017,52873,5231
PL_317,2018,44645,4457
PL_317,2019,36684,5644
PL_317,2020,29021,5857
PL_318,2013,44671,3508
PL_318,2014,43895,726
PL_318,2015,28328,820
PL_318,2016,24785,739
PL_318,2017,21351,500
PL_318,2018,18029,503
PL_318,2019,14814,437
PL_318,2020,11719,582
PL_652,2013,48861,32473
PL_652,2014,48013,36012
PL_652,2015,47154,44693
PL_652,2016,46286,42231
PL_652,2017,45409,48038
PL_652,2018,44524,50174
PL_652,2019,43627,51399
PL_652,2020,42728,41029
PL_319,2013,13828,17900
PL_319,2014,12375,19020
PL_319,2015,10961,20921
PL_319,2016,9590,21092
PL_319,2017,8262,20791
PL_319,2018,6976,21790
PL_319,2019,5731,22312
PL_319,2020,4534,21987
PL_653,2013,659472,467138
PL_653,2014,648019,451286
PL_653,2015,636428,462662
PL_653,2016,624719,454170
PL_653,2017,612883,418486
PL_653,2018,600932,431026
PL_653,2019,588830,407646
PL_653,2020,576689,438903
PL_320,2013,1113,1053
PL_654,2013,56812,36349
PL_654,2014,55443,33627
PL_654,2015,54075,33661
PL_654,2016,52712,33521
PL_654,2017,51352,34521
